KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
533305451,2,533305353,,13,9,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305462,1,,533305463;533305464;533305552,6,3,3,0,0,0,14,7,7,12,5,7,14,7,7,14,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,0,0,0,4,4,0,0,2,0,0,0
533305463,2,533305462,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305464,2,533305462,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305481,0,,,109,51,58,9,3,6,100,48,52,56,25,31,98,48,50,93,46,47,44,23,21,19,9,10,5,4,1,0,0,0,0,0,0,36,36,5,15,2,6,4,4,0,30,20,10,2,28,0,5,9
533305482,1,,533305484,77,39,38,5,2,3,79,40,39,37,22,15,77,38,39,76,38,38,42,18,24,21,11,10,10,6,4,0,0,0,0,0,0,31,31,13,10,3,6,2,0,1,22,15,7,3,29,0,11,7
533305483,1,,533305572;533305573,11,6,5,1,1,0,14,6,8,4,2,2,14,6,8,14,6,8,10,4,6,2,1,1,1,0,1,0,0,0,0,0,0,4,4,1,2,2,1,0,0,0,5,3,2,0,5,0,0,2
533305484,2,533305482,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305491,0,,,85,42,43,5,2,3,80,40,40,43,22,21,80,40,40,80,40,40,37,18,19,17,9,8,5,3,2,0,0,0,0,0,0,30,30,4,9,10,4,2,0,1,26,19,7,3,22,0,3,6
533305492,0,,,66,33,33,8,3,5,58,30,28,35,18,17,54,28,26,53,27,26,23,12,11,10,4,6,6,3,3,0,0,0,0,0,0,19,19,1,5,7,2,0,3,1,18,8,10,2,15,0,1,2
533305493,0,,,72,34,38,8,3,5,64,31,33,39,19,20,61,31,30,61,31,30,25,12,13,10,5,5,6,2,4,0,0,0,0,0,0,20,20,2,3,5,4,3,3,0,18,8,10,2,16,0,2,1
533305494,0,,,49,28,21,0,0,0,49,28,21,20,14,6,49,28,21,49,28,21,29,14,15,14,6,8,4,3,1,0,0,0,1,0,1,23,23,6,11,3,3,0,0,0,17,13,4,0,19,0,4,7
533305511,0,,,25,10,15,2,0,2,23,10,13,11,5,6,23,10,13,23,10,13,12,5,7,8,3,5,4,2,2,0,0,0,0,0,0,7,7,1,2,1,1,1,0,1,6,3,3,0,7,0,1,1
533305524,2,533305533,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305531,2,533305533,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305533,1,,533305524;533305531,2,1,1,1,0,1,17,9,8,8,4,4,16,9,7,16,9,7,9,5,4,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,0,0,5,4,1,0,4,0,0,1
533305552,2,533305462,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305561,2,533305562,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305562,1,,533305561,23,12,11,3,2,1,24,12,12,16,9,7,23,11,12,23,11,12,8,3,5,5,1,4,3,0,3,0,0,0,0,0,0,7,7,0,2,3,1,2,0,0,8,4,4,0,6,0,0,2
533305572,2,533305483,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305573,2,533305483,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305582,2,533305591,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305591,1,,533305582,20,8,12,1,0,1,22,9,13,15,7,8,21,8,13,21,8,13,7,2,5,3,1,2,3,1,2,1,0,1,0,0,0,8,8,2,3,2,1,1,0,0,7,4,3,1,7,0,2,1
533305592,0,,,13,7,6,0,0,0,13,7,6,6,2,4,13,7,6,13,7,6,7,5,2,6,4,2,2,1,1,1,1,0,0,0,0,6,6,3,2,0,0,0,1,0,3,2,1,0,5,0,2,1
533305594,0,,,19,9,10,1,1,0,18,8,10,7,3,4,18,8,10,18,8,10,11,5,6,3,1,2,2,0,2,0,0,0,0,0,0,9,9,4,1,3,1,0,0,0,5,3,2,1,8,0,4,1
533305662,0,,,17,8,9,4,2,2,13,6,7,10,5,5,13,6,7,13,6,7,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,6,6,1,3,0,0,2,0,0,5,4,1,1,2,0,1,0
533305671,0,,,29,15,14,3,2,1,26,13,13,18,9,9,25,13,12,25,13,12,8,4,4,3,1,2,0,0,0,0,0,0,0,0,0,8,8,0,2,3,1,0,2,0,8,6,2,1,5,0,0,0
533305672,0,,,37,19,18,3,2,1,34,17,17,19,11,8,34,17,17,34,17,17,15,6,9,10,3,7,4,2,2,0,0,0,0,0,0,16,16,5,7,2,1,0,0,1,11,9,2,0,12,0,5,1
533305681,0,,,35,15,20,1,0,1,34,15,19,15,7,8,34,15,19,33,15,18,19,8,11,8,4,4,3,2,1,0,0,0,0,0,0,14,14,1,7,5,0,1,0,0,13,10,3,0,12,0,1,4
533305682,0,,,15,8,7,2,2,0,13,6,7,7,4,3,13,6,7,13,6,7,6,2,4,2,0,2,2,0,2,0,0,0,0,0,0,6,6,3,1,1,0,0,0,1,3,1,2,1,4,0,2,0
533305692,0,,,15,8,7,3,1,2,12,7,5,5,3,2,12,7,5,12,7,5,7,4,3,2,1,1,0,0,0,0,0,0,0,0,0,4,4,1,0,1,1,0,0,1,3,2,1,0,4,0,1,0
533305701,0,,,19,8,11,0,0,0,19,8,11,11,5,6,18,8,10,17,7,10,8,3,5,3,1,2,1,0,1,0,0,0,0,0,0,7,7,0,5,0,1,1,0,0,7,5,2,0,5,0,0,2
533305713,2,533305811,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305772,0,,,38,19,19,0,0,0,38,19,19,18,9,9,38,19,19,38,19,19,20,10,10,10,4,6,3,1,2,0,0,0,0,0,0,16,16,3,7,3,3,0,0,0,13,10,3,0,13,0,3,3
533305774,0,,,32,17,15,10,6,4,22,11,11,12,6,6,22,11,11,22,11,11,10,5,5,2,1,1,1,1,0,0,0,0,0,0,0,10,10,3,3,0,0,1,3,0,7,4,3,2,7,0,2,2
533305783,1,,533305784,12,7,5,0,0,0,24,12,12,10,4,6,24,12,12,23,12,11,14,8,6,5,2,3,4,1,3,0,0,0,0,0,0,7,7,4,2,2,1,0,1,0,6,2,4,0,9,0,3,0
533305784,2,533305783,,12,5,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305791,0,,,48,23,25,2,1,1,46,22,24,20,9,11,43,20,23,42,20,22,26,13,13,11,5,6,7,3,4,1,1,0,0,0,0,16,16,2,7,3,1,1,1,1,14,9,5,0,15,0,2,5
533305793,0,,,19,9,10,2,0,2,17,9,8,9,5,4,17,9,8,17,9,8,8,4,4,5,2,3,0,0,0,0,0,0,0,0,0,7,7,2,2,1,1,0,1,0,5,2,3,1,7,0,2,0
533305804,2,533305813,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305811,1,,533305713,19,9,10,0,0,0,23,11,12,15,9,6,21,10,11,21,10,11,8,2,6,7,1,6,5,0,5,3,0,3,0,0,0,8,8,2,3,1,3,0,0,0,7,5,2,0,7,0,1,2
533305813,1,,533305804,83,43,40,6,2,4,81,42,39,41,24,17,80,42,38,78,42,36,40,18,22,25,11,14,13,5,8,2,1,1,0,0,0,31,31,7,12,4,5,1,2,1,25,16,9,0,25,0,5,7
533305833,2,533305932,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305834,2,533305932,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305843,0,,,52,29,23,8,4,4,44,25,19,22,14,8,44,25,19,44,25,19,22,11,11,10,5,5,2,2,0,0,0,0,0,0,0,17,17,3,5,4,2,1,0,2,14,10,4,4,14,0,2,3
533305863,2,533305962,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305873,0,,,18,9,9,1,1,0,17,8,9,9,4,5,16,8,8,16,8,8,8,4,4,5,2,3,3,1,2,0,0,0,0,0,0,6,6,1,2,1,1,0,1,0,5,2,3,0,6,0,1,1
533305874,0,,,15,6,9,0,0,0,15,6,9,5,1,4,15,6,9,15,6,9,10,5,5,5,3,2,2,1,1,0,0,0,0,0,0,6,6,0,4,1,1,0,0,0,6,4,2,0,5,0,0,2
533305891,0,,,16,6,10,0,0,0,16,6,10,7,2,5,16,6,10,15,6,9,9,4,5,6,3,3,1,1,0,0,0,0,0,0,0,5,5,1,1,1,0,2,0,0,4,2,2,0,5,0,1,1
533305892,0,,,17,7,10,0,0,0,17,7,10,8,4,4,17,7,10,17,7,10,9,3,6,3,0,3,1,0,1,0,0,0,0,0,0,9,9,2,6,1,0,0,0,0,7,6,1,0,7,0,1,2
533305894,0,,,91,49,42,9,6,3,82,43,39,45,24,21,82,43,39,81,42,39,37,19,18,15,7,8,6,3,3,1,0,1,0,0,0,31,31,8,8,4,5,3,2,1,23,15,8,3,26,0,7,3
533305912,0,,,37,18,19,6,4,2,31,14,17,18,10,8,31,14,17,31,14,17,13,4,9,6,1,5,5,1,4,1,0,1,0,0,0,12,12,3,2,3,3,0,0,1,9,4,5,1,9,0,2,1
533305914,0,,,22,11,11,5,4,1,17,7,10,9,4,5,17,7,10,17,7,10,8,3,5,5,2,3,2,1,1,0,0,0,0,0,0,5,5,1,0,1,1,0,1,1,4,0,4,1,5,0,1,0
533305932,1,,533305833;533305834,11,4,7,2,0,2,14,6,8,4,2,2,14,6,8,14,6,8,10,4,6,8,2,6,1,0,1,0,0,0,0,0,0,5,5,3,3,1,1,0,0,0,5,5,0,1,7,0,3,2
533305962,1,,533305863,30,14,16,0,0,0,36,17,19,12,6,6,36,17,19,36,17,19,24,11,13,11,5,6,2,1,1,0,0,0,0,0,0,13,13,2,8,2,3,0,0,0,13,11,2,0,13,0,1,6
533305971,2,533305974,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305973,2,533305974,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305974,1,,533305971;533305973,21,10,11,4,1,3,24,12,12,8,4,4,24,12,12,24,12,12,16,8,8,6,2,4,1,0,1,0,0,0,0,0,0,7,7,2,3,3,1,0,0,1,8,4,4,1,10,0,2,3
533305981,2,533305983,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533305983,1,,533305981;533305984,8,4,4,1,1,0,19,9,10,8,4,4,19,9,10,19,9,10,11,5,6,4,1,3,1,0,1,1,0,1,1,0,1,3,3,3,3,2,0,1,0,0,6,5,1,0,7,0,2,2
533305984,2,533305983,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306001,0,,,10,6,4,1,1,0,9,5,4,3,2,1,9,5,4,9,5,4,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,1,4,0,1,1
533306041,2,533306062,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306062,1,,533306041,30,17,13,3,2,1,28,15,13,14,9,5,27,14,13,27,14,13,14,6,8,8,3,5,4,1,3,0,0,0,0,0,0,7,7,2,0,2,0,2,1,1,6,1,5,2,8,0,2,0
533306071,0,,,58,26,32,7,3,4,51,23,28,27,12,15,49,22,27,49,22,27,24,11,13,10,4,6,5,1,4,2,1,1,0,0,0,16,16,2,3,3,3,2,2,1,14,6,8,1,14,0,1,2
533306073,0,,,29,14,15,3,1,2,26,13,13,18,9,9,26,13,13,25,13,12,8,4,4,5,2,3,0,0,0,0,0,0,0,0,0,10,10,4,0,3,1,1,0,1,6,3,3,1,5,1,1,0
533306171,0,,,31,17,14,1,1,0,30,16,14,13,7,6,30,16,14,30,16,14,17,9,8,13,6,7,8,4,4,1,0,1,0,0,0,12,12,4,1,3,4,0,0,0,8,2,6,1,11,0,3,1
533306173,0,,,36,17,19,4,2,2,32,15,17,17,8,9,31,14,17,31,14,17,15,7,8,7,3,4,2,0,2,0,0,0,0,0,0,12,12,1,3,4,3,1,0,0,11,7,4,1,9,0,1,2
533306202,2,533306204,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306204,1,,533306202;533306211,20,9,11,1,1,0,30,12,18,16,6,10,29,12,17,28,12,16,14,6,8,5,1,4,1,0,1,0,0,0,0,0,0,8,8,3,7,0,2,0,1,0,10,8,2,0,11,0,3,4
533306211,2,533306204,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306233,2,533306411,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306272,2,533306274,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306274,1,,533306272,81,46,35,5,2,3,78,45,33,37,23,14,75,42,33,72,40,32,41,22,19,19,10,9,9,5,4,0,0,0,0,0,0,27,27,5,9,7,1,1,5,0,23,15,8,1,27,0,4,7
533306301,0,,,14,9,5,0,0,0,14,9,5,7,5,2,14,9,5,14,9,5,7,4,3,3,2,1,0,0,0,0,0,0,0,0,0,5,5,0,3,0,2,0,0,0,5,4,1,0,4,0,0,3
533306302,1,,533306311;533306313,156,40,116,0,0,0,216,68,148,26,21,5,216,68,148,214,66,148,190,47,143,169,33,136,135,24,111,40,6,34,0,0,0,17,14,6,6,2,0,1,1,0,10,8,2,0,10,0,2,5
533306303,0,,,164,76,88,27,13,14,137,63,74,78,36,42,130,58,72,125,57,68,59,27,32,31,11,20,10,3,7,0,0,0,0,0,0,58,58,7,24,13,6,3,4,1,51,44,7,6,36,0,5,14
533306304,0,,,412,196,216,46,24,22,366,172,194,195,95,100,356,167,189,350,162,188,171,77,94,68,27,41,21,6,15,1,0,1,2,0,2,178,178,64,52,29,17,9,6,1,113,89,24,12,116,1,43,31
533306311,2,533306302,,48,16,32,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306313,2,533306302,,12,12,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306334,2,533306434,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306341,2,533306432,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306372,2,533306374,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306374,1,,533306372,12,6,6,3,3,0,18,7,11,10,4,6,18,7,11,18,7,11,8,3,5,6,2,4,1,0,1,0,0,0,0,0,0,5,5,4,2,2,0,0,0,1,5,4,1,2,7,0,4,1
533306381,2,533306383,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306383,1,,533306381,25,12,13,3,2,1,23,11,12,15,7,8,23,11,12,23,11,12,8,4,4,3,0,3,2,0,2,0,0,0,0,0,0,8,8,3,2,1,1,1,0,1,6,3,3,0,7,0,3,1
533306401,0,,,140,70,70,10,7,3,130,63,67,62,30,32,126,60,66,123,59,64,68,33,35,32,15,17,9,3,6,0,0,0,0,0,0,55,55,18,16,7,5,6,2,1,37,26,11,4,46,0,15,13
533306402,0,,,150,71,79,23,14,9,127,57,70,88,42,46,120,51,69,119,50,69,39,15,24,27,10,17,9,2,7,0,0,0,15,0,15,64,62,28,9,13,6,3,2,1,34,29,5,2,26,14,12,4
533306403,0,,,61,30,31,8,4,4,53,26,27,30,16,14,53,26,27,52,25,27,23,10,13,9,3,6,2,1,1,0,0,0,0,0,0,24,24,5,10,5,1,1,2,0,19,16,3,1,18,0,5,2
533306404,0,,,199,90,109,25,9,16,174,81,93,99,47,52,172,80,92,172,80,92,75,34,41,37,16,21,13,4,9,1,0,1,1,0,1,76,76,18,24,15,10,7,1,1,57,45,12,7,51,1,11,12
533306411,1,,533306233,30,17,13,4,3,1,29,15,14,18,9,9,28,14,14,28,14,14,11,6,5,7,3,4,2,1,1,0,0,0,0,0,0,10,10,2,3,1,3,2,0,0,9,5,4,1,7,0,2,1
533306413,0,,,20,11,9,4,3,1,16,8,8,9,4,5,15,7,8,15,7,8,7,4,3,4,2,2,0,0,0,0,0,0,0,0,0,7,7,0,4,0,3,0,0,0,7,5,2,1,5,0,0,3
533306414,0,,,71,34,37,6,5,1,65,29,36,36,17,19,63,29,34,63,29,34,29,12,17,12,4,8,5,1,4,1,0,1,1,0,1,21,21,2,6,5,2,4,1,1,19,8,11,1,18,0,2,3
533306432,1,,533306341,11,8,3,2,2,0,18,12,6,12,8,4,16,11,5,16,11,5,6,4,2,4,2,2,0,0,0,0,0,0,0,0,0,4,4,1,0,3,1,0,1,0,5,3,2,0,5,0,1,0
533306434,1,,533306334,16,7,9,0,0,0,18,8,10,11,5,6,17,7,10,16,7,9,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,6,6,0,5,1,0,1,0,0,7,6,1,0,6,0,0,3
533306472,1,,533306474,15,9,6,5,3,2,26,12,14,15,8,7,25,12,13,25,12,13,11,4,7,4,1,3,2,0,2,2,0,2,0,0,0,4,4,0,1,1,2,0,3,0,7,3,4,2,6,0,0,0
533306474,2,533306472,,16,6,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306481,1,,533306483,31,16,15,2,1,1,31,16,15,13,7,6,31,16,15,31,16,15,18,9,9,12,6,6,6,2,4,1,0,1,0,0,0,10,10,0,6,2,1,1,1,0,11,6,5,0,11,0,0,3
533306483,2,533306481,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306501,0,,,40,21,19,1,0,1,39,21,18,21,12,9,36,20,16,36,20,16,18,9,9,5,3,2,3,2,1,0,0,0,0,0,0,17,17,5,5,3,4,0,0,0,12,10,2,0,12,0,3,3
533306502,0,,,54,35,19,0,0,0,54,35,19,45,30,15,54,35,19,26,17,9,9,5,4,6,3,3,2,1,1,0,0,0,0,0,0,11,9,3,4,2,0,0,0,0,6,5,1,0,6,0,1,3
533306503,0,,,64,36,28,9,7,2,55,29,26,38,21,17,53,27,26,52,27,25,17,8,9,8,4,4,3,2,1,0,0,0,0,0,0,24,24,7,6,5,1,4,1,0,17,14,3,2,14,0,5,1
533306504,0,,,14,8,6,1,1,0,13,7,6,10,6,4,12,6,6,11,6,5,3,1,2,1,0,1,1,0,1,0,0,0,0,0,0,4,4,0,1,2,0,0,1,0,4,2,2,0,2,0,0,0
533306511,0,,,24,14,10,6,2,4,18,12,6,10,6,4,18,12,6,18,12,6,8,6,2,3,2,1,1,1,0,0,0,0,0,0,0,8,8,2,1,2,2,0,1,0,6,2,4,0,6,0,1,1
533306512,0,,,56,27,29,3,2,1,53,25,28,25,11,14,52,24,28,50,24,26,28,14,14,13,5,8,3,1,2,0,0,0,0,0,0,24,24,8,6,6,3,0,1,0,16,13,3,0,18,0,5,4
533306513,0,,,17,9,8,0,0,0,17,9,8,9,4,5,16,8,8,16,8,8,8,5,3,3,2,1,1,0,1,0,0,0,0,0,0,7,7,2,2,2,0,1,0,0,5,3,2,0,6,0,2,1
533306514,0,,,34,18,16,3,2,1,31,16,15,12,7,5,30,15,15,29,14,15,19,9,10,10,5,5,3,2,1,2,1,1,1,0,1,11,11,0,7,0,2,0,2,0,11,5,6,0,9,0,0,4
533306532,1,,533306534,23,13,10,1,1,0,27,14,13,10,6,4,27,14,13,27,14,13,17,8,9,15,7,8,5,3,2,0,0,0,0,0,0,10,10,5,4,2,1,1,0,0,8,6,2,0,11,0,4,3
533306534,2,533306532,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306572,2,533306581,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306581,1,,533306572;533306583,22,11,11,3,3,0,35,16,19,19,9,10,33,15,18,33,15,18,16,7,9,7,2,5,2,0,2,1,0,1,0,0,0,8,8,3,2,3,4,0,1,0,10,4,6,1,11,0,2,0
533306583,2,533306581,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306601,0,,,33,15,18,3,1,2,30,14,16,17,9,8,28,13,15,28,13,15,13,5,8,6,2,4,3,1,2,0,0,0,1,1,0,10,10,1,2,2,3,2,0,0,9,3,6,1,7,0,1,1
533306602,0,,,24,11,13,3,1,2,21,10,11,9,4,5,21,10,11,21,10,11,12,6,6,3,2,1,1,1,0,0,0,0,0,0,0,11,11,5,2,3,0,0,1,0,6,5,1,0,10,0,5,0
533306604,0,,,13,6,7,1,0,1,12,6,6,7,3,4,12,6,6,12,6,6,5,3,2,1,0,1,1,0,1,0,0,0,0,0,0,6,6,3,0,2,1,0,0,0,3,3,0,0,5,0,3,0
533306611,2,533306613,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533306612,0,,,29,13,16,2,1,1,27,12,15,19,10,9,27,12,15,26,11,15,8,2,6,4,1,3,2,0,2,0,0,0,0,0,0,9,9,1,3,2,1,1,0,1,8,4,4,0,6,0,0,1
533306613,1,,533306611,12,5,7,0,0,0,13,5,8,9,3,6,13,5,8,13,5,8,4,2,2,3,1,2,2,1,1,0,0,0,0,0,0,3,3,2,0,0,0,1,1,0,2,1,1,0,3,0,1,0
533306614,0,,,36,17,19,6,3,3,30,14,16,13,7,6,29,13,16,29,13,16,17,7,10,10,6,4,1,1,0,0,0,0,0,0,0,13,13,0,8,2,2,0,1,0,13,11,2,2,10,0,0,7
533306621,0,,,99,51,48,12,6,6,87,45,42,50,29,21,84,44,40,79,40,39,37,16,21,21,10,11,6,4,2,0,0,0,0,0,0,40,40,13,12,6,5,1,2,1,27,23,4,3,26,0,10,7
533306622,0,,,14,8,6,2,2,0,12,6,6,9,5,4,11,6,5,10,6,4,3,1,2,1,0,1,1,0,1,0,0,0,0,0,0,6,6,3,2,0,0,0,0,1,3,3,0,0,2,1,1,1
533306623,0,,,52,23,29,3,1,2,49,22,27,28,14,14,47,20,27,47,20,27,21,8,13,9,4,5,3,1,2,0,0,0,0,0,0,18,18,3,5,5,2,2,1,0,15,11,4,0,14,0,2,3
533306624,0,,,92,48,44,11,9,2,81,39,42,47,24,23,79,38,41,79,38,41,34,15,19,17,8,9,6,3,3,0,0,0,0,0,0,36,36,9,11,9,3,3,0,1,27,20,7,2,20,0,3,7
533306632,0,,,14,7,7,2,1,1,12,6,6,6,4,2,12,6,6,12,6,6,6,2,4,3,2,1,1,1,0,0,0,0,0,0,0,5,5,1,2,1,0,0,1,0,4,3,1,1,4,0,1,0
